Date,Open,High,Low,Close,Adj Close,Volume
2022-03-23,13990.349609,14152.139648,13921.650391,13922.599609,13922.599609,4995470000
2022-03-24,14001.320313,14193.549805,13897.200195,14191.839844,14191.839844,5046250000
2022-03-25,14194.719727,14218.759766,14010.790039,14169.299805,14169.299805,5553860000
2022-03-28,14177.209961,14356.000000,14101.339844,14354.900391,14354.900391,5086120000
2022-03-29,14500.389648,14646.900391,14419.400391,14619.639648,14619.639648,6031870000
2022-03-30,14558.589844,14609.250000,14383.450195,14442.269531,14442.269531,5439980000
2022-03-31,14444.780273,14456.740234,14217.719727,14220.519531,14220.519531,5427030000
2022-04-01,14269.530273,14306.940430,14131.809570,14261.500000,14261.500000,4984050000
2022-04-04,14304.349609,14534.379883,14286.450195,14532.549805,14532.549805,4598480000
2022-04-05,14490.259766,14500.290039,14169.120117,14204.169922,14204.169922,4707090000
2022-04-06,14002.580078,14032.839844,13788.900391,13888.820313,13888.820313,5265740000
2022-04-07,13861.490234,13978.250000,13689.230469,13897.299805,13897.299805,4822420000
2022-04-08,13830.469727,13866.059570,13693.690430,13711.000000,13711.000000,4554890000
2022-04-11,13547.290039,13585.080078,13401.389648,13411.959961,13411.959961,4916860000
2022-04-12,13584.690430,13685.950195,13317.740234,13371.570313,13371.570313,4965220000
2022-04-13,13373.120117,13679.429688,13353.660156,13643.589844,13643.589844,4887660000
2022-04-14,13647.429688,13662.929688,13345.219727,13351.080078,13351.080078,4623410000
2022-04-18,13319.389648,13414.269531,13222.030273,13332.360352,13332.360352,4350150000
2022-04-19,13312.440430,13643.969727,13281.219727,13619.660156,13619.660156,4527480000
2022-04-20,13665.379883,13678.549805,13426.129883,13453.070313,13453.070313,4639440000
2022-04-21,13623.700195,13710.700195,13140.830078,13174.650391,13174.650391,5206320000
2022-04-22,13168.799805,13212.599609,12828.019531,12839.290039,12839.290039,4457380000
2022-04-25,12749.169922,13011.450195,12722.589844,13004.849609,13004.849609,4827790000
2022-04-26,12918.040039,12918.040039,12490.740234,12490.740234,12490.740234,5136770000
2022-04-27,12500.879883,12703.790039,12430.900391,12488.929688,12488.929688,4773290000
2022-04-28,12712.860352,12948.519531,12487.860352,12871.530273,12871.530273,5030570000
2022-04-29,12710.419922,12861.830078,12315.740234,12334.639648,12334.639648,4719290000
2022-05-02,12331.690430,12542.540039,12202.410156,12536.019531,12536.019531,4896740000
2022-05-03,12511.459961,12645.830078,12460.990234,12563.759766,12563.759766,4522940000
2022-05-04,12574.730469,12985.009766,12367.019531,12964.860352,12964.860352,5467750000
2022-05-05,12787.519531,12787.519531,12183.559570,12317.690430,12317.690430,5269260000
2022-05-06,12246.830078,12358.419922,11990.150391,12144.660156,12144.660156,5311020000
2022-05-09,11923.030273,11990.610352,11574.940430,11623.250000,11623.250000,5911380000
2022-05-10,11900.339844,11944.940430,11566.280273,11737.669922,11737.669922,6199090000
2022-05-11,11645.570313,11844.509766,11339.179688,11364.240234,11364.240234,6120860000
2022-05-12,11199.250000,11547.330078,11108.759766,11370.959961,11370.959961,6647400000
2022-05-13,11555.969727,11856.709961,11510.259766,11805.000000,11805.000000,5868610000
2022-05-16,11727.139648,11804.589844,11627.530273,11662.790039,11662.790039,4898850000
2022-05-17,11905.570313,11988.429688,11754.280273,11984.519531,11984.519531,5068930000
2022-05-18,11790.679688,11826.219727,11381.690430,11418.150391,11418.150391,5043020000
2022-05-19,11364.400391,11562.820313,11313.309570,11388.500000,11388.500000,5136920000
2022-05-20,11542.669922,11552.209961,11035.690430,11354.620117,11354.620117,5413140000
2022-05-23,11396.280273,11552.070313,11304.559570,11535.269531,11535.269531,4509640000
2022-05-24,11326.440430,11351.610352,11092.480469,11264.450195,11264.450195,4706300000
2022-05-25,11225.030273,11511.900391,11211.849609,11434.740234,11434.740234,4500920000
2022-05-26,11409.839844,11796.969727,11406.160156,11740.650391,11740.650391,4651470000
2022-05-27,11869.690430,12131.660156,11856.820313,12131.129883,12131.129883,4774530000
2022-05-31,12137.540039,12190.080078,11942.500000,12081.389648,12081.389648,6028940000
2022-06-01,12176.889648,12237.940430,11901.429688,11994.459961,11994.459961,4697810000
2022-06-02,11945.570313,12320.120117,11901.450195,12316.900391,12316.900391,4422830000
2022-06-03,12097.120117,12167.440430,11966.620117,12012.730469,12012.730469,4117290000
2022-06-06,12200.330078,12245.400391,12004.200195,12061.370117,12061.370117,4633950000
2022-06-07,11925.809570,12194.860352,11888.610352,12175.230469,12175.230469,4383960000
2022-06-08,12147.280273,12235.780273,12052.700195,12086.269531,12086.269531,4689310000
2022-06-09,12016.469727,12115.059570,11751.980469,11754.230469,11754.230469,5382110000
2022-06-10,11543.879883,11569.150391,11328.269531,11340.019531,11340.019531,5125980000
2022-06-13,10986.849609,11071.480469,10775.139648,10809.230469,10809.230469,5912360000
2022-06-14,10897.429688,10926.809570,10733.040039,10828.349609,10828.349609,4802090000
2022-06-15,10968.400391,11244.259766,10866.389648,11099.150391,11099.150391,5346110000
2022-06-16,10806.019531,10831.070313,10565.139648,10646.099609,10646.099609,5667810000
2022-06-17,10697.549805,10884.709961,10638.719727,10798.349609,10798.349609,7423600000
2022-06-21,10974.049805,11164.990234,10974.049805,11069.299805,11069.299805,5201450000
2022-06-22,10941.950195,11216.769531,10938.059570,11053.080078,11053.080078,5215100000
2022-06-23,11137.679688,11260.269531,11046.280273,11232.190430,11232.190430,5238210000
2022-06-24,11351.309570,11613.230469,11337.780273,11607.620117,11607.620117,9438810000
2022-06-27,11661.019531,11677.490234,11487.070313,11524.549805,11524.549805,5017930000
2022-06-28,11542.240234,11635.849609,11177.679688,11181.540039,11181.540039,5397910000
2022-06-29,11160.219727,11226.330078,11072.190430,11177.889648,11177.889648,5609230000
2022-06-30,11048.250000,11160.919922,10850.009766,11028.740234,11028.740234,5620800000
2022-07-01,11006.830078,11132.549805,10922.709961,11127.849609,11127.849609,4844560000
2022-07-05,10964.179688,11323.889648,10911.450195,11322.240234,11322.240234,5028520000
2022-07-06,11337.900391,11443.150391,11250.320313,11361.849609,11361.849609,4824620000
2022-07-07,11422.599609,11644.469727,11412.879883,11621.349609,11621.349609,4662320000
2022-07-08,11503.610352,11689.700195,11479.769531,11635.309570,11635.309570,4495900000
2022-07-11,11524.490234,11541.099609,11348.059570,11372.599609,11372.599609,4343130000
2022-07-12,11420.889648,11483.169922,11207.080078,11264.730469,11264.730469,4279920000
2022-07-13,11056.549805,11325.669922,11031.269531,11247.580078,11247.580078,4400730000
2022-07-14,11151.209961,11279.969727,11005.929688,11251.190430,11251.190430,4456350000
2022-07-15,11379.360352,11454.690430,11295.330078,11452.419922,11452.419922,4342760000
2022-07-18,11561.639648,11629.030273,11322.839844,11360.049805,11360.049805,5003870000
2022-07-19,11515.000000,11721.219727,11448.969727,11713.150391,11713.150391,5251410000
2022-07-20,11726.089844,11939.959961,11703.360352,11897.650391,11897.650391,5427450000
2022-07-21,11914.150391,12060.589844,11812.719727,12059.610352,12059.610352,4646260000
2022-07-22,12025.370117,12093.019531,11767.190430,11834.110352,11834.110352,4700220000
2022-07-25,11837.959961,11855.110352,11707.530273,11782.669922,11782.669922,4261620000
2022-07-26,11701.530273,11711.309570,11533.370117,11562.570313,11562.570313,4304110000
2022-07-27,11756.190430,12081.730469,11718.379883,12032.419922,12032.419922,4559800000
2022-07-28,12036.480469,12179.089844,11886.669922,12162.589844,12162.589844,4892770000
2022-07-29,12239.690430,12426.259766,12181.129883,12390.690430,12390.690430,4893090000
2022-08-01,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4373610000
2022-08-02,12287.669922,12503.339844,12260.480469,12348.759766,12348.759766,4742630000
2022-08-03,12433.870117,12699.639648,12425.209961,12668.160156,12668.160156,5628590000
2022-08-04,12675.040039,12736.190430,12600.780273,12720.580078,12720.580078,5408540000
2022-08-05,12538.799805,12720.440430,12525.769531,12657.549805,12657.549805,4888110000
2022-08-08,12703.719727,12855.150391,12597.750000,12644.459961,12644.459961,5190590000
2022-08-09,12557.490234,12582.910156,12438.860352,12493.929688,12493.929688,5271940000
2022-08-10,12793.440430,12861.440430,12698.610352,12854.799805,12854.799805,5135480000
2022-08-11,12944.820313,13026.240234,12760.089844,12779.910156,12779.910156,5785100000
2022-08-12,12866.309570,13047.190430,12821.219727,13047.190430,13047.190430,4755980000
2022-08-15,12996.629883,13146.059570,12993.780273,13128.049805,13128.049805,4445180000
2022-08-16,13082.639648,13181.089844,12979.240234,13102.549805,13102.549805,4992400000
