Date,Open,High,Low,Close,Adj Close,Volume
2022-07-26,393.839996,394.059998,389.950012,390.890015,390.890015,52946400
2022-07-27,394.359985,402.880005,394.049988,401.040009,401.040009,82342100
2022-07-28,401.890015,406.799988,398.149994,406.070007,406.070007,73966600
2022-07-29,407.579987,413.029999,406.769989,411.989990,411.989990,86921200
2022-08-01,409.149994,413.410004,408.399994,410.769989,410.769989,69997500
2022-08-02,409.119995,413.000000,406.820007,408.059998,408.059998,63435400
2022-08-03,410.299988,415.679993,410.000000,414.450012,414.450012,67820600
2022-08-04,414.369995,415.089996,412.440002,414.170013,414.170013,45656600
2022-08-05,409.660004,414.149994,409.600006,413.470001,413.470001,56755600
2022-08-08,415.250000,417.619995,411.829987,412.989990,412.989990,53886100
2022-08-09,412.220001,412.750000,410.220001,411.350006,411.350006,44931800
2022-08-10,418.779999,420.140015,416.720001,419.989990,419.989990,68665700
2022-08-11,422.989990,424.950012,419.209991,419.989990,419.989990,59489700
2022-08-12,422.029999,427.209991,421.029999,427.100006,427.100006,61644600
2022-08-15,424.769989,429.410004,424.709991,428.859985,428.859985,54048300
2022-08-16,427.730011,431.730011,426.880005,429.700012,429.700012,59184000
